,nombre_completo_censo,año,ADM0NAME,ADM1NAME,ADM2NAME,poblacion,hombre,mujer,nacio_aqui,indigena,Afrodescendiente,discapacitado,alfabeto_si,alfabeto_no,alfabeto_si_15_o_mas,alfabeto_no_15_o_mas,sin_escolaridad_o_preescolar,primaria,secundaria,terciaria,posgrado,Ocupado,desocupado,inactivo,cantidad_de_viviendas,casa_o_departamento,viviendas_sin_bano,viviendas_sin_celular,viviendas_sin_agua_por_caneria_dentro_de_la_vivienda,viviendas_sin_electricidad,vivirendas_sin_alcantarillado,viviendas_sin_servicio_de_basura,viviendas_sin_internet,personas_en_casa_o_depto,personas_sin_cel,personas_sin_agua_por_caneria,personas_sin_alcantarillado,personas_sin_bano,personas_sin_electricidad,personas_sin_internet,personas_sin_servicio_basura,urb_poblacion,urb_hombre,urb_mujer,urb_nacio_aqui,urb_indigena,urb_Afrodescendiente,urb_discapacitado,urb_alfabeto_si,urb_alfabeto_no,urb_alfabeto_si_15_o_mas,urb_alfabeto_no_15_o_mas,urb_sin_escolaridad_o_preescolar,urb_primaria,urb_secundaria,urb_terciaria,urb_posgrado,urb_Ocupado,urb_desocupado,urb_inactivo,urb_cantidad_de_viviendas,urb_casa_o_departamento,urb_viviendas_sin_bano,urb_viviendas_sin_celular,urb_viviendas_sin_agua_por_caneria_dentro_de_la_vivienda,urb_viviendas_sin_electricidad,urb_vivirendas_sin_alcantarillado,urb_viviendas_sin_servicio_de_basura,urb_viviendas_sin_internet,urb_personas_en_casa_o_depto,urb_personas_sin_cel,urb_personas_sin_agua_por_caneria,urb_personas_sin_alcantarillado,urb_personas_sin_bano,urb_personas_sin_electricidad,urb_personas_sin_internet,urb_personas_sin_servicio_basura,Ciudad_norm_x,Estado_norm_x,estado_censo,estado_gdf,similitud_estado,indice,Estado_censo,nombre_censo,nombre_gdf,similitud,estado,ciudad,latitud,longitud,detalles,Ciudad_norm_y,Estado_norm_y,index_right,limraisg,area_sig_h,shape_Leng,shape_Area,Amazonas
304,Nirgua_Yaracuy,2011,Venezuela,Yaracuy,Nirgua,58932,30460,28472,41839,72,1765,55351,47325,8482,38577,4187,7933,20048,18131,8248,,,,,19459,15747,2083,7040,4320,1103,7248,4453,14206,,,,,,,,,41432,20558,20874,,45,1090,39246,34485,4766,,,4415,12388,14101,7410,,,,,12453,11397,363,7040,1207,18,2343,738,9226,,,,,,,,,nirgua,yaracuy,yaracuy,yaracuy,100,8,yaracuy,nirgua,nirgua,100,,,,,,,,,,,,,False
305,Peña_Yaracuy,2011,Venezuela,Yaracuy,Peña,101620,51122,50498,58030,65,3933,93342,83192,12801,67064,4443,11785,32320,35825,14160,,,,,27390,24513,1717,14410,3030,390,7386,2881,21655,,,,,,,,,87577,43710,43867,,45,3227,80465,72384,10457,,,9602,26449,31708,13434,,,,,22641,21083,987,14410,1979,146,4316,1159,18066,,,,,,,,,pena,yaracuy,yaracuy,yaracuy,100,9,yaracuy,pena,pena,100,,,,,,,,,,,,,False
306,San Felipe_Yaracuy,2011,Venezuela,Yaracuy,San Felipe,100759,49514,51245,81401,122,4616,94455,84021,11161,68946,3261,10106,28647,36478,17492,,,,,28115,25442,1053,18105,2883,327,5931,1731,20180,,,,,,,,,90906,44310,46596,,115,4064,85021,76335,9581,,,8677,24751,33415,16818,,,,,25109,23086,601,18105,2017,195,3842,932,17726,,,,,,,,,san felipe,yaracuy,yaracuy,yaracuy,100,10,yaracuy,san felipe,san felipe,100,,,,,,,,,,,,,False
307,Sucre_Yaracuy,2011,Venezuela,Yaracuy,Sucre,18988,9638,9350,16574,12,776,17387,15916,2056,13191,757,1889,6018,6564,3192,,,,,5471,4861,312,2860,538,59,1977,435,4325,,,,,,,,,15040,7566,7474,,9,575,13750,12739,1503,,,1370,4512,5307,2801,,,,,4253,3868,212,2860,403,39,1429,159,3375,,,,,,,,,sucre,yaracuy,yaracuy,yaracuy,100,11,yaracuy,sucre,sucre,100,,,,,,,,,,,,,False
308,Urachiche_Yaracuy,2011,Venezuela,Yaracuy,Urachiche,21966,11107,10859,17573,20,1346,19603,17459,3217,13800,1298,2894,7556,7206,2528,,,,,6021,5319,506,1905,1209,72,2172,1032,4971,,,,,,,,,18265,9101,9164,,8,1079,16205,14770,2435,,,2204,5969,6335,2305,,,,,4670,4413,194,1905,457,27,1169,215,3976,,,,,,,,,urachiche,yaracuy,yaracuy,yaracuy,100,12,yaracuy,urachiche,urachiche,100,,,,,,,,,,,,,False
309,Veroes_Yaracuy,2011,Venezuela,Yaracuy,Veroes,27840,14449,13391,21314,23,5395,26199,21561,4571,16575,2108,4176,10634,8378,2258,,,,,8332,6969,1043,1019,1109,189,4312,1505,6575,,,,,,,,,9033,4571,4462,,15,1906,8512,7126,1371,,,1234,3166,2975,910,,,,,2447,2279,166,1019,109,34,502,80,1877,,,,,,,,,veroes,yaracuy,yaracuy,yaracuy,100,13,yaracuy,veroes,veroes,100,,,,,,,,,,,,,False
310,Almirante Padilla_Zulia,2011,Venezuela,Zulia,Almirante Padilla,11929,6064,5865,11764,3881,329,10538,8864,2392,7224,1223,1872,4473,3415,1156,,,,,3537,3388,373,1315,1301,23,2505,746,2837,,,,,,,,,7678,3803,3875,,1598,227,6811,6050,1245,,,936,2783,2437,917,,,,,2255,2211,171,1315,874,5,1567,353,1866,,,,,,,,,almirante padilla,zulia,zulia,zulia,100,0,zulia,almirante padilla,almirante padilla,100,,,,,,,,,,,,,False
311,Baralt_Zulia,2011,Venezuela,Zulia,Baralt,89847,45926,43921,74400,1034,2532,85325,70580,13934,55386,6145,13322,32314,26529,10472,,,,,26355,23178,2526,9725,3589,221,13949,6761,22183,,,,,,,,,66600,33404,33196,,277,1760,63038,53589,9196,,,8703,22172,21110,9318,,,,,19152,17260,1060,9725,823,59,7668,2213,15841,,,,,,,,,baralt,zulia,zulia,zulia,100,1,zulia,baralt,baralt,100,,,,,,,,,,,,,False
312,Cabimas_Zulia,2011,Venezuela,Zulia,Cabimas,263056,129543,133513,234001,1028,9158,241957,223510,25321,184976,6447,24459,64525,93174,61448,,,,,69872,65053,2323,37304,6265,223,10913,8653,46289,,,,,,,,,255567,125493,130074,,851,8760,234840,217931,23901,,,23131,61490,91195,60922,,,,,67455,63024,1694,37304,4889,144,9031,7119,44398,,,,,,,,,cabimas,zulia,zulia,zulia,100,2,zulia,cabimas,cabimas,100,,,,,,,,,,,,,False
313,Catatumbo_Zulia,2011,Venezuela,Zulia,Catatumbo,40702,21964,18738,31434,924,1329,39418,29575,8745,23564,4913,7933,15205,10647,3236,,,,,11991,9782,1352,3017,4821,339,7435,5429,11191,,,,,,,,,24808,12397,12411,,515,694,23819,18739,4565,,,4064,8574,7206,2661,,,,,6186,5132,395,3017,401,104,1994,542,5682,,,,,,,,,catatumbo,zulia,zulia,zulia,100,3,zulia,catatumbo,catatumbo,100,,,,,,,,,,,,,False
314,Colon_Zulia,2011,Venezuela,Zulia,Colon,128729,66998,61731,106806,2726,3663,120225,99732,21565,79992,10992,19489,46277,35888,14669,,,,,33780,28853,2038,8406,10159,255,22064,11055,30999,,,,,,,,,96866,48774,48092,,1693,2604,89692,76877,14435,,,13508,33215,28496,13205,,,,,23910,19969,1227,8406,4287,199,12963,3730,21478,,,,,,,,,colon,zulia,zulia,zulia,100,4,zulia,colon,colon,100,,,,,,,,,,,,,False
315,Francisco Javier Pulgar_Zulia,2011,Venezuela,Zulia,Francisco Javier Pulgar,33942,18073,15869,19376,1737,898,33105,24940,6801,18996,3662,6138,13664,8976,2084,,,,,9721,8672,661,3168,4774,150,8705,2622,9281,,,,,,,,,21738,11035,10703,,893,541,21143,16512,3794,,,3421,8459,6235,1681,,,,,5548,5115,106,3168,1500,40,4730,143,5199,,,,,,,,,francisco javier pulgar,zulia,zulia,zulia,100,5,zulia,francisco javier pulgar,francisco javier pulgar,100,,,,,,,,,,,,,False
316,Jesus Enrique Lossada_Zulia,2011,Venezuela,Zulia,Jesus Enrique Lossada,118756,61737,57019,109136,40332,1731,110504,87491,23394,68114,11603,22002,43459,32373,10114,,,,,30294,24030,4317,11205,11655,646,21617,6786,26919,,,,,,,,,104011,53255,50756,,34248,1543,96631,77550,19478,,,18227,37432,29258,9548,,,,,26240,20830,2987,11205,8326,384,17841,3593,23137,,,,,,,,,jesus enrique lossada,zulia,zulia,zulia,100,6,zulia,jesus enrique lossada,jesus enrique lossada,100,,,,,,,,,,,,,False
317,Jesus Maria Semprun_Zulia,2011,Venezuela,Zulia,Jesus Maria Semprun,30484,16975,13509,22510,2039,779,28926,21534,7144,17051,4141,6728,11225,7569,1381,,,,,10052,8462,1572,1112,4540,619,4519,4013,9048,,,,,,,,,18342,9655,8687,,123,385,17342,13720,3552,,,3452,6454,5464,1161,,,,,6169,5684,111,1112,1451,45,1110,683,5477,,,,,,,,,jesus maria semprun,zulia,zulia,zulia,100,7,zulia,jesus maria semprun,jesus maria semprun,100,,,,,,,,,,,,,False
318,La Cañada de Urdaneta_Zulia,2011,Venezuela,Zulia,La Cañada de Urdaneta,82210,43696,38514,72199,7005,1795,77678,61628,15939,50492,8642,14737,29984,23483,7490,,,,,22298,18469,2617,11879,7572,467,11026,7382,18140,,,,,,,,,59680,29929,29751,,1598,1045,55980,47070,9334,,,8729,20984,18869,6870,,,,,15098,13414,783,11879,2295,107,4955,2400,12028,,,,,,,,,la canada urdaneta,zulia,zulia,zulia,100,8,zulia,la canada urdaneta,la canada urdaneta,100,,,,,,,,,,,,,False
319,Lagunillas_Zulia,2011,Venezuela,Zulia,Lagunillas,203435,101796,101639,176511,934,5200,192223,173210,19148,142523,4772,18091,51166,75846,40685,,,,,59876,53103,1132,30835,2111,119,14630,12019,40128,,,,,,,,,194679,97025,97654,,827,4879,183830,166234,17829,,,16865,47757,73019,40054,,,,,57183,51181,780,30835,1588,85,12314,10092,37695,,,,,,,,,lagunillas,zulia,zulia,zulia,100,9,zulia,lagunillas,lagunillas,100,,,,,,,,,,,,,False
320,Machiques de Perija_Zulia,2011,Venezuela,Zulia,Machiques de Perija,122734,64396,58338,108458,31880,2638,115675,90844,23696,70895,11856,21910,44003,32664,11478,,,,,36604,30349,6766,8849,8196,1751,17174,10560,30200,,,,,,,,,93821,46829,46992,,12842,2087,88013,74149,13681,,,13024,33125,28044,10770,,,,,26469,23144,1715,8849,1313,147,8599,2840,21334,,,,,,,,,machiques perija,zulia,zulia,zulia,100,10,zulia,machiques perija,machiques perija,100,,,,,,,,,,,,,False
321,Mara_Zulia,2011,Venezuela,Zulia,Mara,207221,104689,102532,196190,100040,2968,194335,151279,41671,116217,19576,38320,76401,51295,20858,,,,,49610,39343,10585,18108,14065,885,39754,20092,42662,,,,,,,,,189328,94907,94421,,89816,2624,177307,139601,36767,,,33879,69029,48031,20278,,,,,45134,36425,7907,18108,11196,355,35765,16268,38568,,,,,,,,,mara,zulia,zulia,zulia,100,11,zulia,mara,mara,100,,,,,,,,,,,,,False
322,Maracaibo_Zulia,2011,Venezuela,Zulia,Maracaibo,1459448,713440,746008,1295363,155369,31070,1357533,1226266,156008,1027015,51284,147913,377269,503838,305588,,,,,385045,353095,6417,167775,21682,2148,79773,52970,245072,,,,,,,,,1456297,711759,744538,,154673,31033,1354540,1224053,155248,,,147203,375959,503195,305457,,,,,384315,352443,6284,167775,21491,2126,78981,52199,244291,,,,,,,,,maracaibo,zulia,zulia,zulia,100,12,zulia,maracaibo,maracaibo,100,,,,,,,,,,,,,False
323,Miranda_Zulia,2011,Venezuela,Zulia,Miranda,97463,49841,47622,88385,2576,2878,90795,79159,12804,64087,4721,11959,32885,30144,15278,,,,,26704,24910,2963,9749,5995,250,17121,6400,22020,,,,,,,,,76115,38446,37669,,1161,1774,70751,62972,8995,,,8307,24604,24401,13342,,,,,20191,18975,1208,9749,3187,36,11654,2444,16572,,,,,,,,,miranda,zulia,zulia,zulia,100,13,zulia,miranda,miranda,100,,,,,,,,,,,,,False
324,Rosario de Perija_Zulia,2011,Venezuela,Zulia,Rosario de Perija,85006,44460,40546,76807,17099,1756,80887,62388,17335,49345,9290,15789,29933,22512,7941,,,,,22843,19725,2171,9658,4184,340,11192,5703,19655,,,,,,,,,74462,37444,37018,,12548,1495,70624,56015,13687,,,12342,25847,20734,7625,,,,,19143,16704,1330,9658,1954,84,7757,3098,16165,,,,,,,,,rosario perija,zulia,zulia,zulia,100,15,zulia,rosario perija,rosario perija,100,,,,,,,,,,,,,False
325,San Francisco_Zulia,2011,Venezuela,Zulia,San Francisco,446757,220604,226153,397628,12073,9257,417258,373949,47720,306345,13221,44429,125774,170190,71800,,,,,117460,106500,1673,53579,25319,680,28500,14354,84681,,,,,,,,,444507,219326,225181,,11661,9178,415129,372382,47186,,,43949,124953,169596,71702,,,,,116960,105974,1598,53579,24962,676,27915,13792,84123,,,,,,,,,san francisco,zulia,zulia,zulia,100,16,zulia,san francisco,san francisco,100,,,,,,,,,,,,,False
326,Santa Rita_Zulia,2011,Venezuela,Zulia,Santa Rita,59866,30088,29778,54821,2307,1274,55090,48249,8198,39155,3011,7226,18671,18994,9360,,,,,16272,14624,831,8371,3470,107,5526,3618,12985,,,,,,,,,55025,27348,27677,,1989,1152,50551,44794,7087,,,6224,16821,17713,9085,,,,,14793,13364,644,8371,2628,70,4250,2599,11686,,,,,,,,,santa rita,zulia,zulia,zulia,100,17,zulia,santa rita,santa rita,100,,,,,,,,,,,,,False
327,Simon Bolivar_Zulia,2011,Venezuela,Zulia,Simon Bolivar,43831,22009,21822,37918,712,993,41313,36540,4706,29351,1217,4476,12195,15854,7951,,,,,12946,11318,784,6503,2450,16,8330,4907,8707,,,,,,,,,42711,21381,21330,,432,960,40247,35797,4417,,,4194,11737,15613,7917,,,,,12531,11058,703,6503,2263,14,8017,4626,8394,,,,,,,,,simon bolivar,zulia,zulia,zulia,100,18,zulia,simon bolivar,simon bolivar,100,,,,,,,,,,,,,False
328,Sucre_Zulia,2011,Venezuela,Zulia,Sucre,60819,31055,29764,40682,1866,7138,56992,48060,9145,37650,3967,8382,23546,18584,5428,,,,,19706,16468,1503,2459,2307,232,11028,5102,17033,,,,,,,,,39308,19334,19974,,882,4378,36487,31730,5220,,,4749,14044,12932,4374,,,,,11998,10292,479,2459,484,79,4490,1202,10082,,,,,,,,,sucre,zulia,zulia,zulia,100,19,zulia,sucre,sucre,100,,,,,,,,,,,,,False
329,Valmore Rodriguez_Zulia,2011,Venezuela,Zulia,Valmore Rodriguez,52624,26384,26240,46064,139,2564,50226,42697,6953,33839,2668,6413,15861,18341,7813,,,,,14215,12081,1215,4464,586,95,6566,2567,11510,,,,,,,,,46856,23292,23564,,119,2316,44631,38352,5878,,,5377,13514,16802,7447,,,,,12508,10843,793,4464,215,48,5027,1354,9946,,,,,,,,,valmore rodriguez,zulia,zulia,zulia,100,20,zulia,valmore rodriguez,valmore rodriguez,100,,,,,,,,,,,,,False
330,Vargas_Vargas,2011,Venezuela,Vargas,Vargas,352920,173880,179040,243751,17720,19696,83433,303040,31982,255839,7875,28752,91161,147912,55796,,,,,90595,5852,1599,49630,93831,287,13214,7801,67596,,,,,,,,,317000,155247,161753,,14491,15431,296405,274562,26528,,,23814,78129,135895,53378,,,,,113233,109516,828,49630,6276,162,6159,4017,58761,,,,,,,,,vargas,vargas,vargas,vargas,100,0,vargas,vargas,vargas,100,,,,,,,,,,,,,False
